p (mbar),T (degC),rh (%),Wx,Wy,Day sin,Day cos,Year sin,Year cos
995.51,8.4,78.3,-0.13337463172259587,-0.3235911117643096,-0.9990482215813489,-0.0436193873769923,-0.9862349114726398,0.16535023251436462
995.49,8.26,79.2,-0.1168759286109254,-0.6495691012596996,-1.0,-4.204567376574177e-13,-0.9862151510796414,0.1654680506350397
995.51,8.26,79.8,0.6209676964644966,0.4024911426945652,-0.9990482215820202,0.04361938736161412,-0.9861953766117826,0.16558586639427986
995.52,8.16,80.8,0.6487156675435677,0.35604491666572535,-0.9961946980923583,0.08715574274065455,-0.9861755880693549,0.16570367979034764
995.52,8.09,82.1,-0.18159619989581877,-0.35640260967534715,-0.9914448613751594,0.13052619220980466,-0.9861557854526501,0.1658214908215056
995.51,7.95,83.3,0.3912557526257767,-0.34251851926171384,-0.9848077530120498,0.1736481776678281,-0.9861359687619321,0.1659392994861845
995.5,8.11,82.5,1.08158039832035,-0.20045907804136262,-0.9762960071204514,0.21643961393576625,-0.9861161379974931,0.16605710578264696
995.51,8.09,82.5,0.772541142101575,0.10761126223771428,-0.9659258262905431,0.2588190450970166,-0.9860962931596254,0.16617490970915563
995.51,8.02,83.3,0.46958773014646343,-0.019681557252723553,-0.9537169507509342,0.30070579949568654,-0.9860764342485936,0.1662927112641414
995.5,7.96,83.3,0.6093076946260875,0.029053971663828976,-0.9396926207901181,0.34202014331410274,-0.9860565612646903,0.166410510445867
995.43,7.87,83.8,0.2214858156385302,-0.23096327299147587,-0.9238795325116929,0.3826834323641093,-0.9860366742082087,0.16652830725259515
995.45,7.73,85.3,0.16397570993213442,0.20177206583730195,-0.9063077870384952,0.4226182617367423,-0.9860167730794138,0.16664610168275687
995.51,7.62,85.3,0.2626019156609962,0.32778077108209847,-0.8870108331817639,0.46174861322822947,-0.9859968578785989,0.16676389373461498
995.52,7.42,86.9,-0.18659070696509783,-0.07199936162401026,-0.8660254037899268,0.4999999999904943,-0.9859769286060579,0.1668816834064323
995.57,7.21,87.4,-0.25346183989217314,-0.2266210398848139,-0.8433914458127402,0.5372996083470521,-0.985956985262056,0.16699947069663995
995.55,7.13,87.7,-0.27209969395732364,-0.345777032997177,-0.8191520442907322,0.5735764363485606,-0.9859370278468875,0.16711725560350085
995.62,7.13,87.6,-0.32906961429801745,-0.48970724820626654,-0.7933533402950942,0.6087614290036915,-0.9859170563608466,0.16723503812527796
995.63,7.13,87.4,0.16829145687050792,0.02404132992165728,-0.7660444431251772,0.6427876096791515,-0.9858970708041995,0.16735281826040244
995.6,7.14,88.1,0.5149465273179219,0.2200683393930457,-0.7372773368188723,0.6755902076061132,-0.9858770711772408,0.16747059600713735
995.5,7.12,88.8,0.18083708733280474,0.23936989753305982,-0.7071067811877512,0.707106781185344,-0.9858570574802559,0.16758837136380175
995.51,7.01,89.8,0.554973561254509,0.39294318458078364,-0.6755902076193518,0.7372773368067413,-0.9858370297135399,0.16770614432865885
995.51,6.95,90.5,0.6387404052595118,0.12046034488127086,-0.6427876096929067,0.7660444431136352,-0.9858169878773598,0.16782391490013987
995.59,7.07,89.3,0.24435397357152394,-0.05283119911384724,-0.6087614290179371,0.7933533402841632,-0.985796931972011,0.167941683076508
995.62,6.94,89.7,-0.2875381613559485,-0.26348018097010734,-0.5735764363513493,0.8191520442887795,-0.9857768619977894,0.1680594488560265
995.53,6.92,89.8,-0.6434671708797585,-0.6434671708797582,-0.5372996083499233,0.8433914458109111,-0.9857567779549621,0.1681772122371267
995.47,6.91,88.9,-0.6584229737681747,-1.4582452426167123,-0.5000000000060448,0.8660254037809486,-0.9857366798438255,0.1682949732180719
995.42,6.86,88.8,-0.3393595381963125,-0.7244550392089115,-0.4617486132441568,0.8870108331734726,-0.9857165676646759,0.16841273179712543
995.42,6.79,90.0,0.26212574069387434,0.21654121101002405,-0.4226182617398276,0.9063077870370565,-0.9856964414177811,0.16853048797271877
995.39,6.63,90.8,-0.19371663222572622,-0.04973797743297101,-0.3826834323672544,0.9238795325103901,-0.9856763011034382,0.16864824174311532
995.36,6.53,91.5,0.21708961242578853,0.03566651338189539,-0.342020143330976,0.9396926207839766,-0.9856561467219439,0.16876599310657853
995.27,6.53,91.8,-0.1542717183986857,-0.5174941902111719,-0.3007057995128116,0.9537169507455348,-0.9856359782735669,0.16888374206153992
995.27,6.49,91.4,0.04140765786014598,-0.43804726442535524,-0.25881904511436093,0.9659258262858957,-0.9856157957586045,0.16900148860626302
995.28,6.45,91.7,0.31809022613313576,0.0878556090330637,-0.2164396139390898,0.9762960071197145,-0.9855955991773543,0.16911923273901136
995.26,6.46,92.1,0.7389701628810672,0.1775474538581984,-0.17364817767118065,0.9848077530114586,-0.9855753885300855,0.16923697445821662
995.15,6.38,92.3,0.009982426772023876,-0.43988674810198725,-0.13052619222760722,0.9914448613728157,-0.985555163817096,0.1693547137621424
995.06,6.18,92.6,-0.5169884708697726,-0.42617240758610164,-0.08715574275854239,0.9961946980907933,-0.985534925038684,0.16947245064905236
995.04,6.04,92.8,-0.4992855655982656,-0.599261148402948,-0.043619387365015146,0.9990482215818718,-0.9855146721951192,0.16959018511737825
995.04,5.85,93.0,-0.8756988553086539,-1.2789259223313574,-2.9838008892519366e-12,1.0,-0.9854944052867004,0.16970791716538378
995.06,5.68,93.2,-0.3999793353666884,-0.42001967963373116,0.04361938735905322,0.999048221582132,-0.9854741243137262,0.16982564679133272
995.01,5.66,93.7,-0.602111094077121,-1.3847607123215377,0.08715574273810095,0.9961946980925817,-0.985453829276467,0.16994337399365692
995.01,5.67,94.1,-0.007504534768031904,-0.4299345089172482,0.13052619220726325,0.991444861375494,-0.9854335201752219,0.1700610987706202
994.99,5.76,94.2,0.14260630739490732,0.0925388625993923,0.17364817766530372,0.9848077530124949,-0.9854131970102904,0.1701788211204864
994.94,5.47,93.3,0.017274514089384026,0.4496683123847795,0.21643961393326366,0.9762960071210062,-0.9853928597819435,0.17029654104168754
994.92,5.16,94.1,0.3782322889235959,0.4785815872091377,0.2588190450945406,0.9659258262912066,-0.9853725084904807,0.17041425853248748
994.9,5.1,95.1,-0.36654509182489586,-0.160139613022758,0.30070579949324183,0.953716950751705,-0.9853521431362025,0.17053197359115024
994.78,5.05,95.3,-0.40503643203703943,-0.6073265091552523,0.34202014332536834,0.9396926207860177,-0.9853317637193799,0.17064968621610785
994.7,5.06,95.2,0.3118612504831126,0.35162844089622397,0.38268343236174107,0.9238795325126739,-0.9853113702403136,0.17076739640562436
994.66,5.03,95.2,1.1276328901932118,0.5157945957011414,0.4226182617344191,0.9063077870395786,-0.9852909626992946,0.17088510415801983
994.66,5.03,95.5,0.6059818236855594,0.06990013850289316,0.4617486132259558,0.8870108331829475,-0.9852705410966238,0.17100280947155838
994.64,5.17,95.7,0.20764523261229614,-0.15647190601953256,0.5000000000008767,0.8660254037839324,-0.9852501054325733,0.17112051234467224
994.52,5.13,95.3,-0.15778729370252007,-0.2313075224588139,0.5372996083448903,0.8433914458141175,-0.9852296557074445,0.17123821277562554
994.41,5.06,95.3,-0.5075527421579956,-0.5656767751356769,0.5735764363464608,0.8191520442922025,-0.9852091919215389,0.1713559107626825
994.41,4.99,95.3,-0.12311387443758887,-0.5462993446096798,0.6087614290016579,0.7933533402966546,-0.9851887140751291,0.17147360630427544
994.43,4.92,95.1,0.679076126290001,0.5752874192114465,0.6427876096771878,0.7660444431268248,-0.985168222168517,0.1715912993986686
994.42,4.91,95.4,0.28717773993505535,-0.0403601992784191,0.675590207614952,0.7372773368107729,-0.9851477162020049,0.17170899004412635
994.4,5.06,95.6,-0.1488692842073886,-0.2719153107487325,0.7071067811835314,0.7071067811895637,-0.9851271961758661,0.17182667823908107
994.26,4.97,95.2,-0.15963941462464878,-0.2421058803463878,0.7372773368050095,0.6755902076212418,-0.9851066620904029,0.1719443639817971
994.17,4.93,95.3,0.5979068867815086,0.4691560025612422,0.7660444431119875,0.6427876096948704,-0.9850861139459184,0.17206204727053895
994.15,4.81,95.3,0.8062243976392988,0.4220215878970529,0.7933533402914613,0.6087614290084259,-0.9850655517426861,0.17217972810373905
994.05,4.72,95.6,-0.027738056808760483,-0.5292736534199242,0.8191520442873093,0.573576436353449,-0.9850449754810092,0.17229740647966194
993.93,4.68,95.7,-0.6399486987251647,-1.1544980134240028,0.8433914458095338,0.5372996083520852,-0.9850243851611914,0.17241508239657213
993.85,4.66,95.7,0.8731700008906329,-0.9495652423844567,0.866025403779667,0.5000000000082647,-0.9850037807835068,0.1725327558529022
993.82,4.63,95.6,0.8984994614379763,0.7493989043197663,0.887010833172289,0.4617486132464305,-0.9849831623482593,0.1726504268469168
993.82,4.77,96.0,0.1776419477238607,0.11199704642923912,0.9063077870359733,0.4226182617421507,-0.9849625298557529,0.17276809537688056
993.81,4.85,95.8,-0.25238628521032963,-0.06245929104408854,0.9238795325094092,0.3826834323696226,-0.9849418833062626,0.17288576144122614
993.78,4.92,95.5,0.006282467593889553,0.23991775799413373,0.9396926207831,0.3420201433333848,-0.9849212227000927,0.17300342503821828
993.71,4.88,95.3,0.2788772301337538,0.07954552478251248,0.9537169507447639,0.30070579951525633,-0.9849005480375479,0.17312108616612173
993.71,4.88,95.0,-0.6559428227335674,-0.700955785555922,0.9659258262889986,0.25881904510278086,-0.9848798593189036,0.1732387448233693
993.68,4.65,95.0,-1.0725581709089311,-0.8841487261860914,0.9762960071191598,0.2164396139415924,-0.9848591565444651,0.17335640100822577
993.61,4.68,95.4,-0.7085660889237893,-0.27483467326239014,0.9848077530110135,0.17364817767370505,-0.9848384397145374,0.17347405471895605
993.58,4.82,95.6,-0.2958405220265354,-0.14621349297197936,0.9914448613724811,0.13052619223014864,-0.9848177088293967,0.17359170595399298
993.56,5.0,95.2,0.06310984232300565,-0.48591886956771435,0.9961946980918381,0.08715574274659944,-0.9847969638893486,0.17370935471160154
993.57,4.92,95.2,-0.6000171104914785,0.360526652437038,0.99904822158176,0.04361938736757605,-0.9847762048946991,0.1738270009900467
993.57,4.92,95.9,0.5499924607360848,-0.002879780107280725,1.0,5.547145040846455e-12,-0.9847554318457246,0.17394464478776142
993.56,5.23,96.2,0.5422412562910273,0.4267017927967124,0.9990482215822439,-0.04361938735649232,-0.9847346447427315,0.17406228610301075
993.57,5.24,95.8,-0.3182602421512509,0.11962616045759861,0.9961946980928051,-0.08715574273554737,-0.9847138435860165,0.17417992493411577
993.55,5.37,96.2,-0.18856977475240214,-0.2948583389525016,0.9914448613739292,-0.13052619221914927,-0.9846930283758863,0.17429756127934162
993.53,5.47,96.1,0.3541249928110063,0.18599862759333669,0.98480775301294,-0.1736481776627793,-0.9846721991126183,0.17441519513712136
993.44,5.67,96.1,0.12915332904248844,-0.2707755853049582,0.976296007121561,-0.21643961393076108,-0.9846513557965195,0.17453282650572025
993.43,5.55,95.2,0.7819452232171967,-1.088191926035021,0.96592582629187,-0.2588190450920646,-0.9846304984278975,0.17465045538340346
993.54,5.4,95.3,1.0912731872058978,1.072391174378772,0.9537169507481,-0.3007057995046755,-0.9846096270070298,0.17476808176860426
993.53,5.62,95.7,0.7018358158799556,0.3167435674928808,0.9396926207868944,-0.3420201433229596,-0.9845887415342245,0.17488570565958791
993.52,5.73,95.0,0.7137621339822074,0.40366275044047023,0.9238795325136548,-0.3826834323593728,-0.9845678420097895,0.1750033270546198
993.54,5.8,94.6,0.7857713947656643,0.3734478747670451,0.9063077870406618,-0.42261826173209593,-0.9845469284340032,0.17512094595213318
993.54,5.76,94.4,1.1378196082345748,0.440189208314923,0.8870108331841311,-0.46174861322368205,-0.9845260008071738,0.1752385623503935
993.57,5.8,94.6,1.0833413162198393,0.5389541655568365,0.8660254037852141,-0.49999999999865685,-0.9845050591296103,0.17535617624766622
993.58,5.84,94.4,1.2491878592712915,0.8483099034251621,0.8433914458154947,-0.5372996083427284,-0.9844841034015914,0.17547378764238475
993.56,5.8,94.3,1.1603049652130957,0.7653707517940808,0.8191520442936727,-0.5735764363443611,-0.9844631336234262,0.17559139653281458
993.55,5.82,94.6,0.600383176016269,0.6433817233622803,0.7933533402982151,-0.6087614289996242,-0.984442149795424,0.17570900291722133
993.52,5.86,94.6,0.8543624994358973,0.41540909903087875,0.7660444431191188,-0.6427876096863716,-0.9844211519178642,0.17582660679403847
993.49,5.93,93.9,0.6260352575426783,0.46527395834440655,0.7372773368125047,-0.6755902076130622,-0.9844001399910565,0.17594420816153167
993.5,5.96,93.7,0.7367889215259618,0.14015022339122474,0.7071067811913763,-0.7071067811817188,-0.9843791140153109,0.17606180701796656
993.51,6.04,93.6,0.2702302791568563,-0.5018720915002223,0.6755902076231316,-0.7372773368032778,-0.9843580739909072,0.1761794033617768
993.55,6.2,93.2,0.36665485568170986,-0.4232779427338786,0.6427876096856866,-0.7660444431196936,-0.9843370199181559,0.1762969971912281
993.61,6.21,92.3,1.1694294183160219,0.907102439406405,0.6087614290104595,-0.7933533402899009,-0.9843159517973675,0.17641458850458624
993.56,6.23,92.0,0.9008616581677777,0.41054631022967664,0.5735764363555488,-0.819152044285839,-0.9842948696288225,0.176532177300285
993.53,6.43,91.0,0.7177052913107126,-0.18027510872165667,0.5372996083542472,-0.8433914458081565,-0.984273773412832,0.17664976357659015
993.55,6.68,89.5,0.7870416881906286,0.06830359470807912,0.5000000000104847,-0.8660254037783853,-0.9842526631497068,0.17676734733176766
993.52,6.74,88.1,0.7664211022739932,0.34380036938478886,0.4617486132357965,-0.8870108331778247,-0.9842315388397284,0.1768849285642513
993.45,6.93,87.1,0.8816764063494639,0.5324910463911061,0.4226182617444739,-0.9063077870348899,-0.9842104004832081,0.17700250727230704
993.41,6.96,86.8,1.072099772364942,0.4160553786397185,0.3826834323719908,-0.9238795325084282,-0.9841892480804578,0.17712008345420094
993.36,7.13,86.7,0.6999330140501644,-0.7692163387777541,0.34202014333579356,-0.9396926207822233,-0.9841680816317592,0.17723765710836684
993.41,7.15,86.5,0.7514356042166037,0.8967968179669392,0.30070579950382265,-0.9537169507483689,-0.9841469011374244,0.17735522823307087
993.41,7.08,87.4,0.4888899373525592,0.743697942148162,0.2588190451052569,-0.9659258262883351,-0.9841257065977557,0.1774727968266351
993.38,7.23,86.3,0.2914655169379269,0.7557432450482817,0.21643961394409497,-0.976296007118605,-0.9841044980130657,0.1775903628873257
993.32,7.28,85.6,1.1771645557996244,0.92966854769271,0.17364817767622945,-0.9848077530105683,-0.9840832753836368,0.17770792641357666
993.3,7.46,85.0,0.8821056882763367,0.3788001514130245,0.13052619223269005,-0.9914448613721465,-0.9840620387097821,0.17782548740365425
993.3,7.49,83.9,1.5138817709855754,0.6810007220830077,0.08715574274915303,-0.9961946980916148,-0.9840407879918148,0.1779430458558248
993.31,7.63,83.5,0.8927431500216586,0.4505659419989558,0.04361938737013695,-0.9990482215816482,-0.9840195232300178,0.17806060176852234
993.22,7.98,82.0,0.5634117588596261,-0.5957912301962008,8.110489192440974e-12,-1.0,-0.983998244424705,0.17817815514001328
993.12,7.89,80.9,1.3400747517222642,0.8179851219897047,-0.043619387353931414,-0.9990482215823557,-0.9839769515761898,0.17829570596856403
993.02,7.71,81.2,1.6253518612898334,0.7256936867588656,-0.08715574274749031,-0.9961946980917602,-0.983955644684756,0.17841325425260882
992.93,7.66,82.6,2.0759313094820078,1.1640056693643361,-0.13052619221660786,-0.9914448613742638,-0.983934323750718,0.17853079999041405
992.86,7.81,82.8,1.4190580988490793,0.6716949546414925,-0.1736481776602549,-0.9848077530133851,-0.98391298877439,0.1786483431802463
992.8,7.93,82.3,2.089930035097812,1.4956912944842786,-0.2164396139282585,-0.9762960071221158,-0.9838916397560563,0.17876588382053987
992.77,8.09,80.7,1.715454300390133,1.0475287792099068,-0.2588190451036447,-0.9659258262887671,-0.9838702766960317,0.17888342190956136
992.63,8.28,79.2,1.3136417642429632,1.0311378740191026,-0.3007057995022308,-0.9537169507488709,-0.9838488995946312,0.17900095744557734
992.56,8.44,77.0,2.0096832318201487,1.6495979230530462,-0.3420201433205508,-0.9396926207877712,-0.9838275084521395,0.1791184904270223
992.54,8.38,77.0,2.3489011156333968,1.2050989789125974,-0.3826834323570046,-0.9238795325146357,-0.9838061032688723,0.17923602085216292
992.45,8.23,77.6,2.7296278619803793,1.5721424029331514,-0.42261826172977274,-0.9063077870417452,-0.9837846840451451,0.1793535487192659
992.43,8.08,80.2,1.8459648392328023,0.9143379092634268,-0.46174861323431604,-0.8870108331785954,-0.9837632507812432,0.17947107402676582
992.42,7.88,81.9,1.3165559503774515,0.2986309252668336,-0.4999999999964369,-0.8660254037864958,-0.9837418034774826,0.17958859677292946
992.43,7.96,82.8,0.657512006920621,0.5065352512463641,-0.5372996083405664,-0.8433914458168721,-0.9837203421341799,0.17970611695602365
992.39,7.96,83.0,1.1997417821125214,0.759618098950697,-0.5735764363422613,-0.819152044295143,-0.9836988667516207,0.17982363457448308
992.33,7.93,82.5,1.7687148981067862,0.7723649456151549,-0.6087614290091353,-0.793353340290917,-0.9836773773301217,0.17994114962657462
992.3,7.98,81.4,1.9014137044635915,0.6819280933339253,-0.642787609684408,-0.7660444431207665,-0.98365587387,0.18005866211056523
992.25,8.05,79.4,3.109230847055553,1.8733882511957334,-0.6755902076111723,-0.7372773368142365,-0.9836343563715418,0.1801761720248897
992.21,8.04,78.1,2.5433725334609063,1.4945755772247358,-0.7071067811799062,-0.7071067811931888,-0.9836128248350646,0.180293679367815
992.19,8.02,78.8,2.445895026551068,1.2570192994114089,-0.737277336801546,-0.6755902076250215,-0.9835912792608859,0.18041118413760826
992.14,7.93,79.7,2.4116315131027,1.16894544141717,-0.7660444431180459,-0.6427876096876503,-0.9835697196492926,0.18052868633270427
992.08,7.9,79.9,2.362373853920824,1.1096349734535553,-0.7933533402883404,-0.6087614290124932,-0.9835481460006027,0.18064618595137022
992.12,7.86,81.6,2.3106550926347023,1.3378239954797169,-0.8191520442843687,-0.5735764363576485,-0.9835265583151241,0.1807636829919292
